gold_close,gold_high,gold_low,gold_open,copper,MSCI,NASDAQ,RUT,silver,SP500
1698.2,1701.0,1687.5,1698.4,3.6615,30.88,3010.6,835.0,32.28,1430.4
1697.0,1701.9,1694.0,1699.6,3.678,30.16,2971.33,823.75,32.299,1413.6
1696.8,1712.8,1690.7,1712.8,3.656,29.2,2992.16,824.2,32.355,1419.5
1717.9,1725.0,1708.5,1712.0,3.712,29.38,3013.81,829.39,33.782,1428.5
1709.6,1715.8,1706.0,1713.9,3.682,29.49,3022.3,834.99,33.017,1427.8
1714.4,1718.8,1703.3,1705.4,3.7015,29.38,2986.96,826.26,33.377,1418.5
1705.5,1706.9,1684.1,1701.3,3.658,29.78,2978.04,822.27,33.131,1418.1
1701.8,1704.8,1687.1,1695.7,3.6395,30.17,2989.27,821.79,33.114,1413.9
1693.8,1708.3,1686.0,1697.7,3.681,29.51,2973.7,820.6,32.957,1409.3
1695.8,1719.2,1692.6,1717.7,3.6495,29.18,2996.69,822.12,32.808,1407.0
1721.1,1724.9,1714.2,1715.5,3.6535,29.09,3002.2,820.8,33.759,1409.5
1712.7,1733.7,1710.2,1728.3,3.645,29.0,3010.24,821.92,33.279,1416.2
1729.5,1731.2,1720.1,1722.4,3.6015,28.42,3012.03,823.2,34.431,1416.0
1716.5,1743.1,1705.5,1741.5,3.5315,27.31,2991.78,813.5,33.684,1409.9
1742.3,1751.9,1740.4,1749.3,3.545,26.81,2967.79,807.74,33.981,1398.9
1749.6,1752.3,1746.0,1751.5,3.543,27.11,2976.78,809.02,34.137,1406.3
1752.5,1756.0,1730.3,1731.4,3.533,26.75,2966.85,807.18,34.146,1409.2
1751.4,1755.0,1727.6,1729.1,3.501,26.29,2926.55,798.38,34.116,1391.0
1728.2,1732.0,1718.4,1727.8,3.501,26.29,2926.55,798.38,33.35,1391.0
1723.6,1736.0,1721.8,1731.5,3.5215,26.15,2916.68,793.81,32.93,1387.8
1734.4,1735.5,1713.4,1714.4,3.533,26.24,2916.07,793.06,33.189,1386.9
1714.7,1717.2,1705.6,1715.5,3.4575,25.82,2853.13,776.28,32.37,1359.9
1713.8,1727.9,1704.5,1727.2,3.469,25.96,2836.94,769.48,32.674,1353.3
1730.1,1734.1,1720.5,1725.3,3.4605,25.99,2846.81,773.2,32.88,1355.5
1724.8,1733.3,1717.6,1729.0,3.478,25.99,2883.89,789.01,32.487,1374.5
1730.9,1738.0,1725.2,1731.8,3.4745,26.0,2904.25,793.76,32.522,1380.0
1730.9,1739.4,1726.9,1731.5,3.452,26.21,2904.87,795.02,32.599,1379.8
1726.0,1735.1,1712.6,1717.9,3.4755,26.2,2895.58,793.65,32.24,1377.5
1714.0,1733.0,1703.0,1715.8,3.4475,26.11,2937.29,804.52,31.661,1394.5
1715.0,1720.9,1683.5,1685.4,3.512,26.1,3011.93,825.81,32.034,1428.4
1683.2,1686.2,1672.5,1676.7,3.4755,27.25,2999.66,819.54,31.128,1417.3
1675.2,1717.2,1674.8,1715.6,3.487,26.88,2982.13,814.37,30.857,1414.2
1715.5,1727.5,1713.8,1720.4,3.5575,27.75,3020.06,827.85,32.248,1427.6
1719.1,1726.6,1709.8,1710.3,3.523,26.94,2977.23,818.73,32.316,1412.2
1712.1,1715.7,1705.2,1710.3,3.5115,27.54,2987.95,813.25,31.816,1411.9
1708.7,1717.8,1706.2,1712.2,3.4945,27.54,2987.95,813.25,31.745,1411.9
1711.9,1719.9,1701.4,1712.1,3.55,27.54,2987.95,813.25,32.036,1411.9
1713.0,1718.9,1702.3,1702.8,3.5505,27.05,2986.12,816.82,32.078,1413.0
1701.6,1715.2,1698.7,1709.0,3.568,27.02,2981.7,813.65,31.62,1408.8
1709.4,1731.2,1704.6,1729.8,3.5695,27.15,2990.46,816.2,31.793,1413.1
1726.3,1730.8,1714.4,1722.7,3.622,27.11,3016.96,820.52,32.252,1433.8
1724.0,1744.7,1716.0,1742.4,3.6375,27.02,3005.62,821.0,32.097,1433.2
1744.7,1753.4,1739.0,1750.9,3.743,27.37,3072.87,837.12,32.868,1457.3
1753.0,1755.0,1744.0,1750.0,3.748,27.44,3104.12,842.52,33.232,1460.9
1746.3,1749.6,1736.1,1738.0,3.7,27.2,3101.17,835.44,32.959,1454.9
1737.6,1755.5,1729.7,1755.2,3.7015,25.59,3064.18,828.28,32.743,1440.1
1759.7,1775.0,1753.5,1769.7,3.703,25.93,3044.11,823.09,33.669,1428.6
1770.6,1776.6,1760.2,1764.9,3.7515,26.41,3049.41,829.78,34.082,1432.8
1765.1,1770.0,1758.5,1766.0,3.718,26.54,3051.78,826.75,34.109,1432.6
1765.0,1781.6,1762.0,1777.8,3.718,26.33,3065.02,827.92,33.985,1441.5
1775.7,1782.5,1768.2,1782.0,3.718,26.4,3112.35,838.41,34.017,1455.9
1780.8,1798.1,1774.5,1792.6,3.778,26.86,3136.19,842.86,34.572,1460.9
1796.5,1797.7,1779.9,1780.0,3.786,27.34,3149.46,844.65,35.101,1461.4
1779.8,1784.0,1773.0,1776.2,3.784,28.27,3135.23,838.78,34.69,1451.0
1775.6,1786.6,1772.3,1780.0,3.801,26.21,3120.04,840.51,34.669,1445.8
1783.3,1794.4,1765.7,1773.7,3.7855,35.82,3113.53,840.31,34.952,1444.5
1773.9,1785.9,1769.5,1780.0,3.758,35.79,3116.23,837.45,34.577,1440.7
1780.5,1782.9,1753.2,1756.3,3.744,36.19,3136.6,843.54,34.666,1447.2
1753.6,1768.4,1738.3,1762.7,3.712,35.39,3093.7,833.93,33.94,1433.3
1766.4,1777.9,1761.0,1766.2,3.762,35.09,3117.73,839.12,33.948,1441.6
1764.6,1775.3,1757.9,1774.7,3.7355,35.66,3160.78,851.76,33.984,1456.9
1778.0,1790.0,1769.1,1770.2,3.793,36.04,3179.96,855.51,34.638,1460.2
1770.2,1774.9,1757.7,1772.4,3.763,35.98,3175.96,851.51,34.682,1460.3
1771.7,1781.8,1764.2,1773.4,3.818,36.0,3182.62,856.08,34.588,1461.0
1771.2,1775.9,1753.2,1764.2,3.7915,36.16,3177.8,856.93,34.718,1459.3
1770.6,1778.9,1756.2,1773.5,3.7965,36.36,3178.67,858.9,34.367,1461.2
1772.7,1780.2,1767.7,1769.4,3.837,36.73,3183.95,864.7,34.656,1465.8
1772.1,1775.0,1720.0,1733.1,3.713,36.44,3155.83,856.12,34.778,1460.0
1733.7,1749.5,1727.3,1734.5,3.6965,36.25,3114.31,845.12,33.292,1436.6
1734.9,1740.5,1728.0,1728.7,3.7005,35.66,3104.53,841.91,33.566,1433.6
1731.8,1742.3,1727.0,1738.0,3.6915,36.22,3104.02,839.37,33.633,1429.1
1740.5,1745.4,1691.3,1703.7,3.6475,36.69,3136.42,842.27,33.69,1437.9
1705.6,1716.9,1693.7,1695.7,3.518,36.66,3135.81,837.95,32.674,1432.1
1694.0,1698.4,1689.6,1697.6,3.5295,35.82,3069.27,821.23,32.329,1403.4
1694.7,1686.9,1694.7,1694.7,3.4695,35.6,3075.06,822.14,32.39,1404.9
1696.0,1701.6,1687.6,1693.4,3.4575,35.08,3066.96,812.09,32.411,1406.6
1687.6,1695.5,1647.1,1657.8,3.4575,35.08,3066.96,812.09,31.442,1406.6
1657.1,1666.7,1652.3,1658.7,3.4465,34.9,3048.71,808.64,30.446,1399.5
1663.0,1672.5,1654.4,1668.8,3.448,35.31,3081.19,817.84,30.837,1410.5
1669.7,1674.9,1659.1,1666.0,3.467,35.04,3077.14,814.28,30.875,1409.3
1675.6,1679.3,1665.5,1673.2,3.479,35.16,3073.19,810.4,31.048,1410.4
1672.9,1676.3,1665.1,1672.6,3.486,35.43,3069.79,809.19,30.621,1411.1
1672.8,1677.5,1654.5,1654.5,3.495,35.09,3053.4,806.0,30.456,1402.1
1640.5,1658.2,1636.3,1640.2,3.458,35.59,3073.67,812.56,29.556,1413.5
1642.9,1643.6,1620.8,1623.1,3.457,35.56,3067.26,815.36,29.428,1413.2
1623.0,1624.7,1611.8,1618.5,3.375,35.29,3076.21,816.51,28.593,1418.1
1619.4,1623.0,1613.3,1616.7,3.4235,35.86,3076.59,819.89,28.002,1418.2
1619.2,1622.0,1603.0,1605.8,3.3875,36.27,3062.39,813.08,28.212,1415.5
1606.6,1608.8,1592.1,1601.2,3.3545,36.01,3030.93,804.26,27.812,1405.5
1602.4,1618.9,1593.6,1612.6,3.3645,35.55,3016.98,796.88,27.763,1403.9
1612.6,1628.2,1609.7,1624.7,3.359,35.33,3022.52,799.49,27.767,1404.1
1622.8,1629.7,1606.6,1620.2,3.398,35.3,3020.86,801.55,28.062,1405.9
1620.2,1621.0,1612.2,1615.1,3.4295,35.05,3018.64,802.9,28.097,1402.8
1616.0,1619.5,1605.9,1614.7,3.426,35.08,3011.25,800.16,28.075,1402.2
1612.8,1621.3,1611.0,1614.5,3.445,34.83,3015.86,801.34,28.086,1401.3
1616.2,1618.4,1605.3,1607.7,3.394,33.41,2989.91,794.35,27.863,1394.2
1609.3,1609.9,1588.5,1592.3,3.3725,33.29,2967.9,788.48,27.801,1391.0
1590.7,1618.8,1586.3,1602.8,3.296,32.23,2909.77,768.6,26.995,1365.0
1607.3,1621.8,1595.0,1617.5,3.3805,33.3,2920.21,771.11,27.535,1375.1
1614.6,1631.6,1614.2,1625.6,3.4235,33.15,2939.52,786.94,27.914,1379.3
1624.0,1630.0,1617.6,1627.5,3.4225,33.24,2945.84,791.58,28.033,1385.3
1622.7,1633.3,1615.4,1620.5,3.426,33.47,2958.09,796.0,27.498,1386.0
1615.1,1621.5,1600.2,1604.5,3.3935,32.85,2893.25,777.11,27.446,1360.0
1608.1,1610.0,1577.9,1580.2,3.3745,32.65,2854.24,769.31,27.466,1337.9
1576.2,1584.0,1567.8,1575.9,3.353,32.61,2862.99,767.75,26.811,1338.3
1577.4,1582.4,1562.0,1581.6,3.38,33.31,2890.15,778.9,27.042,1350.5
1582.8,1586.7,1572.6,1581.0,3.448,33.79,2925.3,791.54,27.302,1362.7
1580.4,1591.5,1572.1,1573.0,3.5345,34.35,2965.9,802.17,27.217,1376.5
1570.8,1585.7,1567.2,1583.0,3.474,34.12,2942.6,805.06,27.095,1372.8
1589.5,1598.8,1571.0,1588.6,3.4555,33.82,2910.04,799.45,27.316,1363.7
1591.6,1594.6,1577.2,1591.5,3.485,33.5,2896.94,796.66,27.321,1353.6
1592.0,1596.5,1565.6,1571.2,3.504,33.99,2908.47,800.99,27.369,1356.8
1565.3,1577.9,1554.4,1576.3,3.415,33.07,2866.19,789.62,27.161,1334.8
1575.7,1583.4,1565.5,1565.8,3.4475,33.08,2887.98,792.26,27.023,1341.5
1579.8,1602.0,1564.4,1589.1,3.398,33.47,2902.33,795.17,26.882,1341.5
1589.1,1593.1,1576.0,1582.4,3.4315,33.77,2931.77,804.8,27.444,1352.5
1578.9,1610.6,1576.4,1605.2,3.4095,34.27,2937.33,807.14,26.92,1354.7
1610.5,1625.0,1602.2,1614.0,3.493,34.07,2976.12,817.43,27.672,1367.6
1609.4,1624.5,1597.5,1617.6,3.54,34.2,2976.08,818.49,27.672,1374.0
1621.8,1625.7,1595.3,1597.5,3.54,34.2,2976.08,818.49,28.28,1374.0
1597.7,1603.6,1587.4,1599.6,3.469,34.28,2951.23,807.94,27.499,1365.5
1604.2,1607.8,1551.3,1551.8,3.4965,34.02,2935.05,798.49,27.612,1362.2
1550.4,1579.6,1547.6,1574.6,3.3315,32.69,2849.49,775.89,26.291,1329.0
1578.4,1584.6,1563.1,1572.6,3.355,32.19,2875.32,776.24,26.942,1331.8
1574.9,1588.4,1568.2,1588.4,3.319,31.79,2854.06,765.02,27.038,1320.0
1588.4,1589.0,1566.9,1572.6,3.323,31.6,2836.16,761.9,27.52,1313.7
1566.9,1574.1,1558.6,1565.7,3.3125,32.65,2892.42,775.16,26.661,1335.0
1565.5,1608.2,1564.8,1607.7,3.3035,32.0,2859.09,764.83,26.839,1325.5
1615.8,1623.6,1590.5,1619.3,3.393,32.84,2930.45,784.05,28.389,1355.7
1623.2,1634.3,1618.1,1627.3,3.438,32.43,2929.76,786.43,28.368,1358.0
1627.0,1631.3,1606.9,1630.0,3.3995,31.92,2895.33,772.53,28.671,1344.8
1628.1,1635.4,1620.4,1624.0,3.3875,32.15,2872.8,771.32,28.74,1342.8
1619.6,1629.0,1610.4,1619.0,3.359,31.96,2836.33,762.34,28.407,1329.1
1619.4,1626.0,1607.0,1611.1,3.3445,31.67,2818.61,752.38,28.941,1314.9
1613.8,1618.9,1586.4,1597.6,3.341,32.21,2843.07,761.53,28.949,1324.2
1596.8,1609.3,1582.7,1602.8,3.3485,32.56,2809.73,751.01,28.616,1308.9
1591.4,1596.3,1556.4,1590.3,3.291,33.23,2858.42,769.19,28.471,1325.7
1588.0,1630.7,1579.4,1621.4,3.3765,33.52,2831.02,760.34,28.529,1315.0
1634.2,1642.4,1614.4,1618.5,3.3845,33.56,2844.72,765.17,29.488,1315.1
1616.9,1624.8,1612.5,1619.9,3.295,33.2,2778.11,746.09,28.405,1285.5
1613.9,1629.7,1610.0,1626.8,3.3135,33.13,2760.01,737.24,28.007,1278.2
1622.1,1632.0,1545.5,1561.8,3.32,33.38,2747.48,737.42,28.512,1278.0
1564.2,1574.6,1553.0,1564.1,3.3705,33.81,2827.34,761.82,27.757,1310.3
1565.7,1571.0,1532.1,1555.8,3.3945,34.2,2837.36,762.0,27.983,1313.3
1549.9,1584.5,1549.1,1574.9,3.462,34.65,2870.99,777.16,27.791,1332.4
1548.7,1583.5,1545.7,1573.6,3.448,34.1,2837.53,766.41,27.791,1317.8
1568.9,1573.7,1550.7,1557.6,3.448,34.1,2837.53,766.41,28.386,1317.8
1557.5,1577.7,1551.0,1560.8,3.4285,33.69,2839.38,766.57,28.157,1320.7
1548.4,1568.5,1532.8,1567.4,3.396,33.81,2850.12,765.17,27.519,1318.9
1576.6,1594.4,1561.0,1593.0,3.487,34.07,2839.08,759.63,28.179,1316.6
1588.7,1599.0,1584.5,1590.2,3.502,33.35,2847.21,764.64,28.321,1316.0
1591.9,1597.5,1567.8,1574.5,3.4685,32.8,2778.79,747.21,28.715,1295.2
1574.9,1579.8,1538.4,1538.6,3.479,32.38,2813.69,754.33,28.02,1304.9
1536.6,1552.2,1526.7,1544.9,3.478,32.9,2874.04,772.11,27.196,1324.8
1557.1,1564.4,1541.2,1557.2,3.5175,32.84,2893.76,777.36,28.08,1330.7
1561.0,1585.8,1555.0,1585.5,3.554,32.97,2902.58,778.95,28.353,1338.3
1584.0,1595.2,1572.0,1593.5,3.648,33.88,2933.82,790.06,28.89,1353.4
1595.5,1602.2,1585.0,1589.7,3.6905,33.92,2933.64,791.75,29.178,1358.0
1594.2,1607.0,1578.5,1605.9,3.6595,34.18,2934.71,788.92,29.241,1354.6
1604.5,1639.5,1595.5,1638.9,3.6775,34.36,2946.27,793.06,29.459,1363.7
1639.1,1644.0,1632.2,1643.3,3.7735,34.34,2957.76,793.81,30.122,1369.6
1645.2,1648.0,1626.8,1636.4,3.721,35.02,2956.34,791.84,30.432,1369.1
1634.8,1654.3,1631.3,1654.0,3.736,36.22,3024.3,806.59,30.01,1391.6
1654.0,1663.9,1646.0,1663.0,3.787,35.2,3059.85,818.6,30.645,1402.3
1662.4,1672.3,1657.5,1666.1,3.8435,36.72,3050.44,815.89,30.93,1405.8
1664.2,1667.0,1645.1,1663.0,3.8295,36.59,3046.36,816.88,31.016,1397.9
1664.8,1668.4,1651.1,1657.3,3.825,36.83,3069.2,825.47,31.411,1403.4
1660.5,1662.0,1642.5,1644.5,3.771,36.81,3050.61,818.33,31.207,1400.0
1642.3,1647.6,1625.0,1642.2,3.705,36.09,3029.63,812.12,30.356,1390.7
1643.8,1650.1,1634.6,1639.6,3.678,35.59,2961.6,798.05,30.746,1372.0
1632.6,1644.2,1623.6,1642.8,3.631,35.14,2970.45,791.85,30.531,1366.9
1642.8,1648.2,1638.6,1643.2,3.703,35.42,3000.45,804.05,31.651,1378.5
1641.4,1654.9,1631.2,1643.0,3.633,35.5,3007.56,798.9,31.779,1376.9
1639.6,1655.2,1638.1,1650.8,3.6355,35.71,3031.45,803.32,31.487,1385.1
1651.1,1658.4,1635.2,1653.7,3.6515,36.29,3042.82,810.63,31.674,1390.8
1649.7,1659.6,1642.0,1658.7,3.633,35.78,2988.4,798.08,31.373,1369.6
1660.2,1679.2,1649.7,1676.6,3.6315,35.71,3011.33,796.29,31.39,1370.3
1680.6,1681.3,1651.0,1660.3,3.7245,36.42,3055.55,808.59,32.525,1387.6
1660.3,1663.9,1653.5,1660.7,3.644,35.69,3016.46,796.59,31.521,1368.7
1660.7,1664.8,1632.5,1643.0,3.6545,35.65,2991.22,784.15,31.679,1358.6
1643.9,1649.9,1636.7,1641.0,3.725,36.76,3047.08,803.46,31.524,1382.2
1630.1,1634.8,1620.7,1622.0,3.801,37.12,3080.5,818.18,31.73,1398.1
1614.1,1649.5,1613.0,1645.8,3.796,37.02,3068.09,820.38,31.044,1399.0
1672.0,1682.7,1640.2,1678.6,3.924,37.74,3113.57,834.8,33.265,1413.4
1679.7,1685.4,1664.4,1671.5,3.925,37.3,3119.7,840.63,33.098,1419.0
1671.9,1672.7,1661.2,1663.2,3.8295,36.81,3091.57,830.3,32.484,1408.5
1654.9,1666.9,1646.7,1664.6,3.8015,37.13,3095.36,832.22,31.992,1403.3
1657.9,1684.5,1654.0,1679.3,3.7925,37.06,3104.96,834.45,31.831,1405.5
1684.9,1696.9,1678.6,1690.2,3.88,37.37,3120.35,839.98,32.616,1412.5
1685.6,1693.4,1655.1,1662.2,3.8875,37.66,3122.57,846.13,32.75,1416.5
1662.4,1666.3,1641.5,1644.1,3.8085,37.2,3067.92,830.03,32.272,1397.1
1642.5,1656.6,1627.5,1649.6,3.7655,37.01,3063.32,821.44,31.345,1392.8
1650.3,1661.9,1646.3,1650.8,3.8455,37.61,3075.32,829.92,32.227,1402.9
1647.0,1664.9,1641.2,1664.6,3.8305,37.78,3074.15,829.24,31.834,1405.5
1667.3,1670.1,1652.3,1659.0,3.909,37.71,3078.32,837.77,32.955,1409.8
1655.8,1664.9,1639.7,1657.8,3.878,37.77,3055.26,830.18,32.604,1404.2
1659.5,1667.4,1636.2,1643.2,3.8975,37.81,3056.37,831.46,32.726,1402.6
1642.9,1682.8,1634.7,1675.2,3.848,37.39,3040.73,823.4,32.181,1394.3
1694.2,1706.2,1662.1,1700.8,3.9025,37.69,3039.88,831.23,33.581,1396.0
1699.8,1717.4,1692.5,1715.0,3.8375,36.52,2983.66,814.29,33.413,1371.1
1711.5,1716.5,1677.0,1700.5,3.8585,36.6,2988.34,817.0,34.212,1370.9
1698.7,1704.8,1683.6,1685.7,3.7915,36.25,2970.42,806.34,33.831,1365.9
1683.9,1688.7,1671.7,1675.0,3.767,34.8,2935.69,795.95,33.585,1352.6
1672.1,1709.8,1663.4,1707.4,3.7375,34.33,2910.32,787.09,32.783,1343.4
1703.9,1718.0,1694.4,1712.4,3.8595,35.08,2950.48,803.65,33.695,1364.3
1709.8,1725.4,1705.4,1719.7,3.903,35.08,2976.19,802.42,34.525,1369.6
1722.2,1727.3,1695.1,1695.6,3.9315,35.53,2988.97,815.22,35.661,1374.1
1711.3,1792.3,1688.4,1786.2,3.8795,35.38,2966.89,810.94,34.642,1365.7
1788.4,1792.7,1767.0,1770.2,3.9215,35.21,2986.76,823.8,37.205,1372.2
1774.9,1781.0,1762.6,1776.8,3.887,35.31,2966.16,826.66,35.524,1367.6
1776.4,1784.4,1771.3,1782.0,3.8675,34.43,2963.75,826.92,35.338,1365.7
1786.3,1789.5,1773.3,1778.3,3.811,34.02,2956.98,829.23,35.556,1363.5
1771.3,1783.4,1750.7,1761.4,3.8395,34.61,2933.17,816.5,34.254,1357.7
1758.5,1761.9,1727.0,1728.4,3.842,34.54,2948.57,823.22,34.464,1362.2
1758.5,1761.9,1727.0,1728.4,3.7135,34.1,2951.78,828.68,34.429,1361.2
1725.9,1737.5,1718.6,1730.4,3.7135,34.1,2951.78,828.68,33.216,1361.2
1728.4,1731.6,1706.7,1730.1,3.796,34.64,2959.85,829.96,33.37,1358.0
1728.1,1739.2,1720.3,1723.0,3.807,34.16,2915.83,813.98,33.408,1343.2
1717.7,1729.9,1713.8,1724.0,3.8205,34.87,2931.83,820.65,33.348,1350.5
1724.9,1735.4,1717.7,1727.4,3.844,34.74,2931.39,824.81,33.722,1351.8
1725.3,1737.2,1706.4,1731.1,3.866,34.84,2903.88,813.33,33.604,1342.6
1741.2,1755.5,1728.1,1734.4,3.982,35.33,2927.23,824.99,33.917,1352.0
1731.3,1754.8,1726.0,1747.7,3.915,34.86,2915.86,828.39,33.704,1350.0
1748.4,1752.6,1712.6,1722.5,3.8825,34.73,2904.08,827.37,34.194,1347.0
1724.9,1740.9,1714.0,1731.0,3.8715,34.43,2901.99,828.37,33.75,1344.3
1740.3,1765.9,1726.2,1761.7,3.9085,34.19,2905.66,831.11,33.749,1344.9
1759.3,1764.0,1743.3,1747.3,3.7885,33.02,2859.68,812.89,34.175,1325.5
1749.5,1754.0,1735.4,1739.8,3.849,33.56,2848.27,809.66,33.807,1324.1
1740.4,1750.6,1727.0,1734.4,3.797,32.58,2813.84,792.82,33.262,1312.4
1734.4,1742.8,1718.8,1739.6,3.8335,32.61,2811.94,792.38,33.527,1313.0
1735.4,1743.0,1717.2,1724.4,3.889,32.86,2816.55,798.85,33.79,1316.3
1726.7,1731.5,1703.0,1710.9,3.9015,32.65,2805.28,792.91,33.743,1318.4
1700.1,1713.2,1649.2,1666.5,3.8295,32.43,2818.31,795.64,33.121,1326.0
1664.5,1680.0,1661.0,1677.1,3.8075,31.89,2786.64,788.27,31.975,1314.7
1678.3,1681.8,1663.0,1665.2,3.7985,32.39,2784.17,783.05,32.27,1316.0
1664.0,1667.3,1645.2,1657.0,3.745,32.48,2786.7,784.62,31.675,1315.4
1654.5,1670.6,1649.2,1660.7,3.8005,32.55,2788.33,782.37,30.509,1314.5
1659.9,1662.9,1642.1,1651.5,3.7525,32.18,2769.71,779.26,30.543,1308.0
1656.9,1668.5,1634.7,1636.9,3.7295,32.38,2728.08,765.53,30.135,1293.7
1655.6,1668.0,1631.9,1635.8,3.637,32.69,2710.67,764.2,30.135,1289.1
1630.8,1650.7,1625.7,1649.8,3.637,32.69,2710.67,764.2,29.522,1289.1
1647.7,1662.9,1640.9,1643.5,3.649,33.44,2724.7,770.49,30.124,1295.5
1639.6,1648.0,1630.8,1632.4,3.546,33.48,2710.76,767.24,29.89,1292.5
1631.5,1641.4,1609.2,1612.3,3.513,33.52,2702.5,764.75,29.815,1292.1
1608.1,1624.6,1605.7,1617.7,3.416,32.97,2676.56,753.51,28.782,1280.7
1616.8,1632.3,1609.0,1622.4,3.435,33.1,2674.22,749.71,28.683,1277.8
1620.1,1626.8,1597.7,1614.4,3.4265,32.72,2669.86,752.29,29.296,1281.1
1612.7,1619.8,1593.8,1604.9,3.4345,32.35,2648.36,747.28,29.097,1277.3
1600.5,1608.7,1566.8,1571.0,3.5285,32.81,2648.72,752.28,29.572,1277.1
1566.8,1582.8,1546.2,1547.3,3.436,32.93,2605.15,740.92,27.915,1257.6
1540.9,1562.8,1523.9,1557.1,3.37,32.77,2613.74,744.98,27.315,1263.0
1564.1,1595.0,1550.9,1593.9,3.364,32.37,2589.98,735.21,27.234,1249.6
1595.5,1609.2,1591.1,1609.2,3.407,33.41,2625.2,751.31,28.74,1265.4
1606.0,1615.6,1604.0,1607.8,3.467,33.41,2618.64,747.98,29.084,1265.3
1610.6,1618.6,1599.1,1617.1,3.413,32.8,2599.45,745.51,29.047,1254.0
1613.6,1643.7,1607.7,1617.2,3.393,32.86,2577.97,740.45,29.249,1243.7
1617.6,1620.8,1594.1,1595.5,3.3675,33.06,2603.73,738.22,29.536,1241.3
1596.7,1611.5,1585.5,1603.5,3.307,32.13,2523.14,708.56,28.874,1205.3
1597.9,1603.5,1572.1,1573.3,3.33,32.51,2555.33,722.05,29.671,1219.7
1577.2,1596.5,1562.5,1580.0,3.266,32.29,2541.01,716.01,29.274,1215.8
1586.9,1645.8,1565.7,1631.6,3.278,31.83,2539.31,708.46,28.935,1211.8
1663.1,1681.7,1625.5,1668.0,3.44,32.59,2579.27,718.06,31.26,1225.7
1668.2,1718.6,1660.3,1716.8,3.4625,33.14,2612.26,733.15,31.002,1236.5
1716.8,1727.9,1704.9,1708.9,3.555,33.27,2646.85,745.4,32.253,1255.2
1713.4,1760.5,1707.8,1746.8,3.498,32.26,2596.38,722.68,31.538,1234.3
1744.8,1747.0,1723.6,1733.0,3.554,33.39,2649.21,746.14,32.627,1261.0
1731.8,1736.9,1705.7,1727.2,3.5735,34.0,2649.56,746.78,32.744,1258.5
1734.5,1758.8,1721.1,1751.0,3.614,33.97,2655.76,747.03,32.372,1257.1
1751.3,1767.1,1741.7,1748.5,3.5825,33.9,2626.93,735.02,32.686,1244.3
1739.8,1758.0,1737.2,1752.5,3.5325,33.8,2626.2,730.75,32.759,1244.6
1750.3,1754.7,1704.3,1722.7,3.5735,33.75,2620.34,737.42,32.804,1247.0
1718.9,1724.1,1707.2,1715.3,3.3885,32.18,2515.51,696.1,31.95,1195.2
1710.8,1722.4,1684.0,1685.4,3.3655,32.44,2527.34,697.9,32.161,1192.5
1687.3,1704.0,1675.1,1691.0,3.278,31.22,2441.51,666.16,31.035,1158.7
1685.7,1702.7,1672.6,1693.4,3.2865,31.4,2460.08,674.34,31.014,1161.8
1695.9,1710.8,1677.1,1699.9,3.2865,31.4,2460.08,674.34,31.884,1161.8
1702.4,1706.4,1667.5,1678.5,3.341,31.98,2521.28,696.26,32.951,1188.0
1678.6,1727.4,1667.1,1725.1,3.312,32.0,2523.14,701.9,31.116,1193.0
1725.1,1738.5,1711.4,1721.5,3.412,32.6,2572.5,719.42,32.417,1215.7
1720.2,1768.0,1711.0,1764.7,3.3925,32.8,2587.99,718.75,31.497,1216.1
1774.3,1784.8,1753.9,1782.3,3.494,33.0,2639.61,729.86,33.822,1236.9
1782.2,1787.8,1760.9,1782.0,3.511,34.06,2686.2,743.08,34.456,1257.8
1778.4,1797.6,1774.2,1789.4,3.4975,33.74,2657.22,732.89,34.024,1251.8
1788.1,1791.1,1745.0,1759.6,3.4735,34.42,2678.75,744.64,34.682,1263.8
1759.6,1776.9,1736.6,1771.0,3.3845,33.76,2625.15,725.5,34.106,1239.7
1791.6,1801.1,1765.1,1787.4,3.4515,33.59,2621.65,718.86,34.361,1229.1
1799.2,1804.4,1778.3,1795.8,3.544,34.97,2727.49,755.27,35.153,1275.9
1791.1,1799.9,1754.0,1756.1,3.546,34.53,2695.25,745.11,34.828,1261.1
1756.1,1766.5,1749.8,1766.5,3.5745,34.05,2686.15,746.49,34.084,1253.2
1765.1,1769.5,1724.0,1738.9,3.5975,34.1,2697.97,751.53,34.498,1261.2
1729.6,1745.6,1715.5,1721.5,3.5895,32.94,2639.98,733.26,33.943,1237.9
1711.8,1725.6,1681.2,1715.7,3.512,31.47,2606.96,713.89,32.731,1218.3
1725.2,1746.5,1705.5,1743.1,3.642,33.39,2684.41,741.06,34.354,1253.3
1747.2,1754.0,1733.0,1746.2,3.7165,34.06,2737.15,761.0,35.288,1285.1
1747.7,1751.3,1707.2,1726.9,3.692,34.38,2738.63,765.43,35.112,1284.6
1723.5,1728.0,1696.5,1707.1,3.49,32.66,2650.67,727.15,33.31,1242.0
1700.4,1710.7,1644.6,1654.1,3.4205,32.31,2638.42,713.65,33.052,1229.0
1652.3,1663.3,1636.6,1643.0,3.449,33.35,2699.44,736.03,31.644,1254.2
1636.1,1649.8,1612.8,1620.9,3.223,32.59,2637.46,712.42,31.193,1238.2
1612.9,1646.5,1604.7,1645.3,3.0575,31.98,2598.62,696.42,30.281,1215.4
